Campaign Name,Ad Set Name,Ad Name,Primary Text,Headline,Description,Call to Action,Destination URL,Image URL,Platform,Format,Status
4H_2026_bodyshop,bodyshop_awareness_instagram,IG-AB4,"HOOK: 'Your phone just rang. You're under a car. Nobody answered.' Show the missed call pain vs. AI answering, qualifying, and booking. CTA: See it live at bodyshop.city",A day in your shop vs. a day with Saw.City,AI answers your calls. $79/mo. No contracts.,See it live,https://bodyshop.city/bodyshop?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bodyshop_awareness-day-in-life&utm_content=ab4_hk4_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/auto-body-hero.jpg,instagram,story,ACTIVE
4H_2026_bodyshop,bodyshop_awareness_instagram,IG-AB5,HOOK: Play a real Saw.City call answer for a body shop inquiry. Show the customer experience. Contrast with voicemail. CTA: Try it free for your shop at bodyshop.city,Hear the AI answer your calls,AI answers your calls. $79/mo. No contracts.,See it live,https://bodyshop.city/bodyshop?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bodyshop_awareness-demo&utm_content=ab5_hk5_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/auto-body-hero.jpg,instagram,story,ACTIVE
4H_2026_bodyshop,bodyshop_awareness_instagram,IG-AB6,"Contractors like you are already answering more calls with Saw.City. Auto body shops using our AI are capturing jobs they used to lose to voicemail. $79/mo, no contract.",Body shops are answering every call,AI answers your calls. $79/mo. No contracts.,Start now,https://bodyshop.city/bodyshop?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bodyshop_retarget-social-proof&utm_content=ab6_hk6_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/auto-body-hero.jpg,instagram,square,ACTIVE
4H_2026_bodyshop,bodyshop_awareness_instagram,IG-AB7,"Saw.City costs $79/mo. One collision repair is worth $1,500+. You only need to not miss one call per year to break even. Body shops using it say they capture 3-5 more jobs per month.",One job pays for a year of Saw.City,AI answers your calls. $79/mo. No contracts.,Get it now,https://bodyshop.city/bodyshop?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bodyshop_retarget-roi&utm_content=ab7_hk7_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/auto-body-hero.jpg,instagram,square,ACTIVE
4H_2026_drywall,drywall_awareness_facebook,FB-DW1,"General contractors have schedules to keep. They call 3 drywall subs — whoever answers first gets the bid. Your crew is on site, hands covered in mud, phone buried in a bucket. That bid just went to someone else.",GC called. You didn't answer. Next.,AI answers your calls. $79/mo. No contracts.,See it live,https://drywall.city/drywall?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_missed-call&utm_content=dw1_hk1_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_drywall,drywall_awareness_facebook,FB-DW2,"Drywall work demands both hands. You can't answer your phone while taping, mudding, or hanging 12-foot sheets. Meanwhile, GCs are calling and moving on in minutes. Saw.City answers so you never miss another bid request.",Can't answer when you're on stilts,AI answers your calls. $79/mo. No contracts.,Start free,https://drywall.city/drywall?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_on-site&utm_content=dw2_hk2_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_drywall,drywall_awareness_facebook,FB-DW3,"One commercial drywall contract can be worth $50K–$200K. Builders pick subs who are responsive. If your voicemail is the first thing a GC hears, you're not getting shortlisted. Saw.City changes that for $79/mo.",New construction contracts start with one call,AI answers your calls. $79/mo. No contracts.,Hear it,https://drywall.city/drywall?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_new-build&utm_content=dw3_hk3_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_drywall,drywall_awareness_facebook,FB-DW4,"HOOK: 'A GC just called your number. You're on stilts finishing a ceiling. Nobody answered.' Show the cascade: GC calls next sub, books them, your phone buzzes with a missed call 2 hours later. Saw.City contrast. CTA: See it at drywall.city",What happens when GCs can't reach you,AI answers your calls. $79/mo. No contracts.,See it live,https://drywall.city/drywall?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_awareness-day-in-life&utm_content=dw4_hk4_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_drywall,drywall_awareness_facebook,FB-DW5,"HOOK: Play a Saw.City AI answering a drywall inquiry from a GC. Show qualification, scheduling, professional response. CTA: Try it free at drywall.city",Hear Saw.City answer for your shop,AI answers your calls. $79/mo. No contracts.,See it live,https://drywall.city/drywall?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_awareness-demo&utm_content=dw5_hk5_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_drywall,drywall_awareness_facebook,FB-DW6,"Contractors like you are already answering more calls with Saw.City. Drywall subs using our AI never miss a GC callback or new project inquiry. $79/mo, no contract.",Drywall contractors are closing more bids,AI answers your calls. $79/mo. No contracts.,Start now,https://drywall.city/drywall?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_retarget-social-proof&utm_content=dw6_hk6_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_drywall,drywall_awareness_facebook,FB-DW7,"Saw.City is $79/mo. One drywall contract averages $8,000–$25,000. You missed at least one bid this month because you couldn't pick up. That's the only math that matters.",One bid pays 6 months of Saw.City,AI answers your calls. $79/mo. No contracts.,Get it now,https://drywall.city/drywall?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_retarget-roi&utm_content=dw7_hk7_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_drywall,drywall_awareness_instagram,IG-DW1,"General contractors have schedules to keep. They call 3 drywall subs — whoever answers first gets the bid. Your crew is on site, hands covered in mud, phone buried in a bucket. That bid just went to someone else.",GC called. You didn't answer. Next.,AI answers your calls. $79/mo. No contracts.,See it live,https://drywall.city/drywall?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_missed-call&utm_content=dw1_hk1_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,instagram,square,ACTIVE
4H_2026_drywall,drywall_awareness_instagram,IG-DW2,"Drywall work demands both hands. You can't answer your phone while taping, mudding, or hanging 12-foot sheets. Meanwhile, GCs are calling and moving on in minutes. Saw.City answers so you never miss another bid request.",Can't answer when you're on stilts,AI answers your calls. $79/mo. No contracts.,Start free,https://drywall.city/drywall?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_on-site&utm_content=dw2_hk2_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,instagram,square,ACTIVE
4H_2026_drywall,drywall_awareness_instagram,IG-DW3,"One commercial drywall contract can be worth $50K–$200K. Builders pick subs who are responsive. If your voicemail is the first thing a GC hears, you're not getting shortlisted. Saw.City changes that for $79/mo.",New construction contracts start with one call,AI answers your calls. $79/mo. No contracts.,Hear it,https://drywall.city/drywall?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_new-build&utm_content=dw3_hk3_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,instagram,square,ACTIVE
4H_2026_drywall,drywall_awareness_instagram,IG-DW4,"HOOK: 'A GC just called your number. You're on stilts finishing a ceiling. Nobody answered.' Show the cascade: GC calls next sub, books them, your phone buzzes with a missed call 2 hours later. Saw.City contrast. CTA: See it at drywall.city",What happens when GCs can't reach you,AI answers your calls. $79/mo. No contracts.,See it live,https://drywall.city/drywall?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_awareness-day-in-life&utm_content=dw4_hk4_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,instagram,story,ACTIVE
4H_2026_drywall,drywall_awareness_instagram,IG-DW5,"HOOK: Play a Saw.City AI answering a drywall inquiry from a GC. Show qualification, scheduling, professional response. CTA: Try it free at drywall.city",Hear Saw.City answer for your shop,AI answers your calls. $79/mo. No contracts.,See it live,https://drywall.city/drywall?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_awareness-demo&utm_content=dw5_hk5_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,instagram,story,ACTIVE
4H_2026_drywall,drywall_awareness_instagram,IG-DW6,"Contractors like you are already answering more calls with Saw.City. Drywall subs using our AI never miss a GC callback or new project inquiry. $79/mo, no contract.",Drywall contractors are closing more bids,AI answers your calls. $79/mo. No contracts.,Start now,https://drywall.city/drywall?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_retarget-social-proof&utm_content=dw6_hk6_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,instagram,square,ACTIVE
4H_2026_drywall,drywall_awareness_instagram,IG-DW7,"Saw.City is $79/mo. One drywall contract averages $8,000–$25,000. You missed at least one bid this month because you couldn't pick up. That's the only math that matters.",One bid pays 6 months of Saw.City,AI answers your calls. $79/mo. No contracts.,Get it now,https://drywall.city/drywall?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_drywall_retarget-roi&utm_content=dw7_hk7_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/drywall-hero.jpg,instagram,square,ACTIVE
4H_2026_excavation,excavation_awareness_facebook,FB-EX1,Site prep timelines are tight. A GC needs an excavator on-site by Monday. They call 3 operators. The first one who answers gets the job. You're in the cab with ear protection on. That call just went to voicemail — and the job went to someone else.,GCs don't wait for callbacks,AI answers your calls. $79/mo. No contracts.,See it live,https://excavation.city/excavation?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_schedule-pressure&utm_content=ex1_hk1_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_excavation,excavation_awareness_facebook,FB-EX2,"Operating heavy equipment means zero phone availability. But GCs, developers, and homeowners are calling right now. Every missed call is a potential contract worth $5K–$50K. Saw.City answers every call when you can't.",You can't answer from inside an excavator,AI answers your calls. $79/mo. No contracts.,Start free,https://excavation.city/excavation?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_in-the-cab&utm_content=ex2_hk2_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_excavation,excavation_awareness_facebook,FB-EX3,"The excavation market is fragmented and competitive. Responsiveness is your biggest differentiator — not equipment, not experience. The operator who answers wins. For $79/mo, Saw.City makes you that operator.","235,000 excavation operators compete for every job",AI answers your calls. $79/mo. No contracts.,Hear it,https://excavation.city/excavation?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_competitive&utm_content=ex3_hk3_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_excavation,excavation_awareness_facebook,FB-EX4,"HOOK: 'You're 8 feet down in a foundation trench. Your phone rings. You can't hear it.' Show the missed call, the GC moving on, the job you didn't get. Saw.City answers in your place. CTA: See it at excavation.city",The call you missed from the cab,AI answers your calls. $79/mo. No contracts.,See it live,https://excavation.city/excavation?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_awareness-day-in-life&utm_content=ex4_hk4_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_excavation,excavation_awareness_facebook,FB-EX5,"HOOK: Play Saw.City answering an excavation inquiry — project scope, timeline, contact capture. Show professionalism that wins bids. CTA: Try it free at excavation.city",Hear Saw.City answer for your excavation business,AI answers your calls. $79/mo. No contracts.,See it live,https://excavation.city/excavation?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_awareness-demo&utm_content=ex5_hk5_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_excavation,excavation_awareness_facebook,FB-EX6,"Contractors like you are already answering more calls with Saw.City. Excavation operators who use our AI capture GC calls they used to miss from the cab. $79/mo, no contract.",Excavators are winning more bids,AI answers your calls. $79/mo. No contracts.,Start now,https://excavation.city/excavation?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_retarget-social-proof&utm_content=ex6_hk6_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_excavation,excavation_awareness_facebook,FB-EX7,"Saw.City is $79/mo. One foundation dig is worth $8,000+. You're missing calls every week from the cab. That math is simple — stop missing the jobs you've already earned.",One excavation job = 6 months of Saw.City,AI answers your calls. $79/mo. No contracts.,Get it now,https://excavation.city/excavation?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_retarget-roi&utm_content=ex7_hk7_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_excavation,excavation_awareness_instagram,IG-EX1,Site prep timelines are tight. A GC needs an excavator on-site by Monday. They call 3 operators. The first one who answers gets the job. You're in the cab with ear protection on. That call just went to voicemail — and the job went to someone else.,GCs don't wait for callbacks,AI answers your calls. $79/mo. No contracts.,See it live,https://excavation.city/excavation?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_schedule-pressure&utm_content=ex1_hk1_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,instagram,square,ACTIVE
4H_2026_excavation,excavation_awareness_instagram,IG-EX2,"Operating heavy equipment means zero phone availability. But GCs, developers, and homeowners are calling right now. Every missed call is a potential contract worth $5K–$50K. Saw.City answers every call when you can't.",You can't answer from inside an excavator,AI answers your calls. $79/mo. No contracts.,Start free,https://excavation.city/excavation?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_in-the-cab&utm_content=ex2_hk2_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,instagram,square,ACTIVE
4H_2026_excavation,excavation_awareness_instagram,IG-EX3,"The excavation market is fragmented and competitive. Responsiveness is your biggest differentiator — not equipment, not experience. The operator who answers wins. For $79/mo, Saw.City makes you that operator.","235,000 excavation operators compete for every job",AI answers your calls. $79/mo. No contracts.,Hear it,https://excavation.city/excavation?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_competitive&utm_content=ex3_hk3_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,instagram,square,ACTIVE
4H_2026_excavation,excavation_awareness_instagram,IG-EX4,"HOOK: 'You're 8 feet down in a foundation trench. Your phone rings. You can't hear it.' Show the missed call, the GC moving on, the job you didn't get. Saw.City answers in your place. CTA: See it at excavation.city",The call you missed from the cab,AI answers your calls. $79/mo. No contracts.,See it live,https://excavation.city/excavation?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_awareness-day-in-life&utm_content=ex4_hk4_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,instagram,story,ACTIVE
4H_2026_excavation,excavation_awareness_instagram,IG-EX5,"HOOK: Play Saw.City answering an excavation inquiry — project scope, timeline, contact capture. Show professionalism that wins bids. CTA: Try it free at excavation.city",Hear Saw.City answer for your excavation business,AI answers your calls. $79/mo. No contracts.,See it live,https://excavation.city/excavation?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_awareness-demo&utm_content=ex5_hk5_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,instagram,story,ACTIVE
4H_2026_excavation,excavation_awareness_instagram,IG-EX6,"Contractors like you are already answering more calls with Saw.City. Excavation operators who use our AI capture GC calls they used to miss from the cab. $79/mo, no contract.",Excavators are winning more bids,AI answers your calls. $79/mo. No contracts.,Start now,https://excavation.city/excavation?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_retarget-social-proof&utm_content=ex6_hk6_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,instagram,square,ACTIVE
4H_2026_excavation,excavation_awareness_instagram,IG-EX7,"Saw.City is $79/mo. One foundation dig is worth $8,000+. You're missing calls every week from the cab. That math is simple — stop missing the jobs you've already earned.",One excavation job = 6 months of Saw.City,AI answers your calls. $79/mo. No contracts.,Get it now,https://excavation.city/excavation?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_excavation_retarget-roi&utm_content=ex7_hk7_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/excavation-hero.jpg,instagram,square,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_facebook,FB-HC1,"House cleaning customers don't leave voicemails. They call 2-3 services and book whoever answers. You're at a client's house, hands full, phone ringing in your pocket. That new booking just went to someone on their couch checking their phone.",They call once and book the first answer,AI answers your calls. $79/mo. No contracts.,See it live,https://housecleaning.city/housecleaning?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_one-call&utm_content=hc1_hk1_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_facebook,FB-HC2,"Word-of-mouth is everything in house cleaning. When someone's neighbor refers you and you don't answer, that trust transfer is wasted. Saw.City answers, books the appointment, and you show up. $79/mo.",Your best referral just went to voicemail,AI answers your calls. $79/mo. No contracts.,Start free,https://housecleaning.city/housecleaning?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_referral&utm_content=hc2_hk2_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_facebook,FB-HC3,You can't answer your phone while you're cleaning. But potential clients don't care — they'll just book someone who does answer. Saw.City is like having a receptionist for the cost of one cleaning visit per month.,Solo cleaners can't answer and clean at the same time,AI answers your calls. $79/mo. No contracts.,Hear it,https://housecleaning.city/housecleaning?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_solo-op&utm_content=hc3_hk3_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_facebook,FB-HC4,"HOOK: 'You're on your hands and knees. Phone rings. You can't answer.' Show a new client calling, getting voicemail, immediately calling the next cleaner on Google. Saw.City answers for you. CTA: See it at housecleaning.city",Your phone rings. You're scrubbing a bathroom.,AI answers your calls. $79/mo. No contracts.,See it live,https://housecleaning.city/housecleaning?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_awareness-day-in-life&utm_content=hc4_hk4_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_facebook,FB-HC5,"HOOK: Play Saw.City handling a house cleaning inquiry — dates, frequency, address, contact info. Show what 'fully booked' actually looks like. CTA: Try it free at housecleaning.city",Hear the AI book your next cleaning client,AI answers your calls. $79/mo. No contracts.,See it live,https://housecleaning.city/housecleaning?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_awareness-demo&utm_content=hc5_hk5_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_facebook,FB-HC6,"Contractors like you are already answering more calls with Saw.City. House cleaning operators using our AI book new clients even while they're mid-clean. $79/mo, no contract.",Cleaners are booking more clients,AI answers your calls. $79/mo. No contracts.,Start now,https://housecleaning.city/housecleaning?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_retarget-social-proof&utm_content=hc6_hk6_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_facebook,FB-HC7,"Saw.City costs $79/mo = $948/year. One recurring house cleaning client you capture instead of miss is worth $1,200–$2,400/year. You're missing at least one per week. That's the math.","One recurring client = $1,200/year",AI answers your calls. $79/mo. No contracts.,Get it now,https://housecleaning.city/housecleaning?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_retarget-roi&utm_content=hc7_hk7_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_instagram,IG-HC1,"House cleaning customers don't leave voicemails. They call 2-3 services and book whoever answers. You're at a client's house, hands full, phone ringing in your pocket. That new booking just went to someone on their couch checking their phone.",They call once and book the first answer,AI answers your calls. $79/mo. No contracts.,See it live,https://housecleaning.city/housecleaning?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_one-call&utm_content=hc1_hk1_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,instagram,square,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_instagram,IG-HC2,"Word-of-mouth is everything in house cleaning. When someone's neighbor refers you and you don't answer, that trust transfer is wasted. Saw.City answers, books the appointment, and you show up. $79/mo.",Your best referral just went to voicemail,AI answers your calls. $79/mo. No contracts.,Start free,https://housecleaning.city/housecleaning?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_referral&utm_content=hc2_hk2_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,instagram,square,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_instagram,IG-HC3,You can't answer your phone while you're cleaning. But potential clients don't care — they'll just book someone who does answer. Saw.City is like having a receptionist for the cost of one cleaning visit per month.,Solo cleaners can't answer and clean at the same time,AI answers your calls. $79/mo. No contracts.,Hear it,https://housecleaning.city/housecleaning?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_solo-op&utm_content=hc3_hk3_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,instagram,square,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_instagram,IG-HC4,"HOOK: 'You're on your hands and knees. Phone rings. You can't answer.' Show a new client calling, getting voicemail, immediately calling the next cleaner on Google. Saw.City answers for you. CTA: See it at housecleaning.city",Your phone rings. You're scrubbing a bathroom.,AI answers your calls. $79/mo. No contracts.,See it live,https://housecleaning.city/housecleaning?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_awareness-day-in-life&utm_content=hc4_hk4_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,instagram,story,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_instagram,IG-HC5,"HOOK: Play Saw.City handling a house cleaning inquiry — dates, frequency, address, contact info. Show what 'fully booked' actually looks like. CTA: Try it free at housecleaning.city",Hear the AI book your next cleaning client,AI answers your calls. $79/mo. No contracts.,See it live,https://housecleaning.city/housecleaning?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_awareness-demo&utm_content=hc5_hk5_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,instagram,story,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_instagram,IG-HC6,"Contractors like you are already answering more calls with Saw.City. House cleaning operators using our AI book new clients even while they're mid-clean. $79/mo, no contract.",Cleaners are booking more clients,AI answers your calls. $79/mo. No contracts.,Start now,https://housecleaning.city/housecleaning?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_retarget-social-proof&utm_content=hc6_hk6_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,instagram,square,ACTIVE
4H_2026_housecleaning,housecleaning_awareness_instagram,IG-HC7,"Saw.City costs $79/mo = $948/year. One recurring house cleaning client you capture instead of miss is worth $1,200–$2,400/year. You're missing at least one per week. That's the math.","One recurring client = $1,200/year",AI answers your calls. $79/mo. No contracts.,Get it now,https://housecleaning.city/housecleaning?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_housecleaning_retarget-roi&utm_content=hc7_hk7_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/house-cleaning-hero.jpg,instagram,square,ACTIVE
